date,sea_lvl,rolling_mean
1957-02-28,0.8791428571428571,
1957-04-30,0.829047619047619,
1957-05-31,0.7897857142857143,
1957-06-30,0.7380333333333333,
1957-07-31,0.7898064516129033,
1957-08-31,0.636,
1957-09-30,0.8850333333333332,
1957-10-31,0.7866521739130434,
1957-12-31,0.7710769230769231,
1958-01-31,0.7481,
1958-02-28,0.8902142857142856,
1958-03-31,0.8551612903225806,
1958-04-30,0.7056333333333333,0.7950246575342466
1958-05-31,0.6022258064516129,0.7811009279717189
1958-06-30,0.7227,0.765016803652968
1958-07-31,0.7386129032258064,0.761292178524083
1958-08-31,0.7481612903225807,0.7610286345558992
1958-10-31,0.9017142857142857,0.7622855838225702
1958-11-30,0.8863666666666667,0.7792685844748859
1958-12-31,0.8926129032258064,0.7847862129916041
1959-01-31,0.8855806451612903,0.7937331860362351
1959-02-28,0.8796785714285714,0.797843542074364
1959-03-31,0.8320434782608696,0.803141751042287
1959-04-30,0.7924545454545455,0.7993899128268992
1959-05-31,0.7825806451612902,0.7931814405656209
1959-06-30,0.74928,0.79535298630137
1959-07-31,0.6268,0.8002631506849316
1959-08-31,0.7065161290322581,0.802377905435263
1959-09-30,0.7594,0.802145388127854
1959-10-31,0.7933225806451613,0.8054812196199735
1959-11-30,0.7274666666666667,0.8035096803652968
1959-12-31,0.8376333333333333,0.7953043835616439
1960-01-31,0.9139032258064516,0.7967267344233319
1960-02-29,0.7741111111111111,0.7875084728564181
1960-03-31,0.8340322580645162,0.7864616880247459
1960-04-30,0.9719,0.785319589041096
1960-05-31,1.0318260869565217,0.7972860035735557
1960-12-31,0.8340645161290323,0.8070298718515245
1961-01-31,0.9192173913043478,0.811830732578916
1961-02-28,0.866576923076923,0.8295367755532139
1961-03-31,0.8027096774193548,0.8389003977021653
1961-04-30,0.8398888888888889,0.8451563673262302
1961-05-31,0.6303103448275862,0.840815021256495
1961-06-30,0.698952380952381,0.8351808219178083
1961-07-31,0.695923076923077,0.8293558482613277
1961-08-31,0.677258064516129,0.8119903667697745
1961-09-30,0.7533,0.8021647488584475
1961-10-31,0.7922142857142856,0.7964239726027397
1961-11-30,0.7832333333333333,0.7932658447488585
1961-12-31,0.9322903225806451,0.7826666372072469
1962-01-31,0.7954516129032257,0.7828357931948741
1962-02-28,0.7648571428571429,0.7768536203522505
1962-03-31,0.8576451612903225,0.7737192222713213
1962-04-30,0.6242,0.7649671232876712
1962-05-31,0.6232580645161291,0.7490794520547945
1962-06-30,0.6399333333333334,0.7452421004566211
1962-07-31,0.6251935483870967,0.7413912505523641
1962-08-31,0.6341935483870967,0.7368925320371188
1962-09-30,0.7041000000000001,0.7325329680365297
1962-10-31,0.8527419354838709,0.736436058329651
1962-11-30,0.7645666666666667,0.7361318721461187
1962-12-31,0.8222903225806452,0.7292651347768448
1963-01-31,0.7221612903225807,0.7245341581970836
1963-02-28,0.8139642857142857,0.720977397260274
1963-03-31,0.8671290322580645,0.7233914273088821
1963-04-30,0.8311333333333334,0.735253698630137
1963-05-31,0.6385806451612903,0.7423407865665046
1963-06-30,0.7386,0.7468130593607306
1963-07-31,0.687741935483871,0.7539769332744145
1963-08-31,0.6939677419354838,0.7588121961997348
1963-09-30,0.7109000000000001,0.7602228310502284
1963-10-31,0.8590000000000001,0.7601327441449404
1963-11-30,0.8433666666666666,0.7645974429223744
1963-12-31,0.9471290322580646,0.772897392841361
1964-01-31,0.9450645161290323,0.7896174105170128
1964-02-29,0.8972758620689656,0.8019913084553614
1964-03-31,0.8159032258064516,0.8014404772425983
1964-04-30,0.6877666666666666,0.7920745205479452
1964-05-31,0.7473870967741936,0.792581263809103
1964-06-30,0.7091333333333334,0.7970067579908676
1964-07-31,0.6351935483870967,0.7925221387538666
1964-08-31,0.713741935483871,0.7918561201944322
1964-09-30,0.7984666666666667,0.7985622831050228
1964-10-31,0.7409354838709677,0.7962896155545736
1964-11-30,0.7952666666666667,0.7909408219178081
1964-12-31,0.6265483870967742,0.7738724701723376
1965-01-31,0.8053870967741935,0.7511615554573575
1965-02-28,0.6980357142857142,0.7408675146771037
1965-03-31,0.819741935483871,0.7292726469288555
1965-04-30,0.7134333333333333,0.7343672146118722
1965-05-31,0.6360322580645161,0.729085461776403
1965-06-30,0.6397999999999999,0.7213657534246576
1965-07-31,0.6948387096774193,0.7214398585947857
1965-08-31,0.6639677419354838,0.7210554131683606
1965-09-30,0.7973333333333333,0.7166978082191782
1965-10-31,0.8550322580645161,0.7227149801148917
1965-11-30,0.8081666666666667,0.7261773515981736
1965-12-31,0.8444838709677419,0.7375223155103845
1966-01-31,0.9604838709677419,0.7550950950066283
1966-02-28,0.9169642857142858,0.7699276908023484
1966-03-31,0.7039032258064517,0.7764516129032258
1966-04-30,0.7111333333333333,0.769324200913242
1966-05-31,0.6551935483870968,0.7688559434379143
1966-06-30,0.7199333333333333,0.773386392694064
1966-07-31,0.7312903225806452,0.7785154220061865
1966-08-31,0.7390967741935484,0.7825416703490942
1966-09-30,0.8067,0.7880604566210045
1966-10-31,0.798258064516129,0.7853721608484313
1966-11-30,0.6839,0.7762785388127854
1966-12-31,0.8314838709677419,0.7714276623950509
1967-01-31,0.8880967741935484,0.7654845779938135
1967-02-28,0.8920357142857143,0.7637205479452055
1967-03-31,0.7304838709677419,0.7643458241272647
1967-04-30,0.7294,0.764511598173516
1967-05-31,0.6989677419354838,0.7678282810428635
1967-06-30,0.6716333333333334,0.7688100456621004
1967-07-31,0.6697096774193548,0.7634975695978788
1967-08-31,0.720516129032258,0.7607924878479894
1967-09-30,0.7677666666666667,0.7580735159817351
1967-10-31,0.8209677419354838,0.7578029164825454
1967-11-30,0.8135333333333333,0.7638345205479452
1967-12-31,0.861516129032258,0.7722016791869201
1968-01-31,0.9080322580645162,0.7753893946089262
1968-02-29,0.8279310344827586,0.768466887104393
1968-03-31,0.7467096774193548,0.7690038886433936
1968-04-30,0.6609666666666667,0.7671360730593607
1968-05-31,0.7699032258064517,0.7674258064516128
1968-06-30,0.746,0.7731364383561644
1968-07-31,0.7427096774193549,0.7793635881573132
1968-08-31,0.8086451612903226,0.7870971277065841
1968-09-30,0.7539666666666667,0.7883561643835616
1968-10-31,0.8563548387096774,0.7877747238179408
1968-11-30,0.9578000000000001,0.7974634703196347
1968-12-31,0.8704838709677419,0.8033013698630137
1969-01-31,0.7959999999999999,0.7982003535130358
1969-02-28,0.666,0.7906325831702544
1969-03-31,0.8106451612903226,0.785986212991604
1969-04-30,0.7367,0.7895710502283105
1969-05-31,0.6659354838709677,0.7908593901900133
1969-06-30,0.6351,0.7795795433789954
1969-07-31,0.6291935483870967,0.7712025629695095
1969-08-31,0.6982258064516129,0.7605903667697747
1969-09-30,0.7482000000000001,0.7569286757990867
1969-10-31,0.8503870967741934,0.7572416261599646
1969-11-30,0.6964,0.7459092237442922
1969-12-31,0.7710322580645161,0.7287769332744145
1970-01-31,0.9487741935483871,0.7312859036676977
1970-02-28,0.7493928571428572,0.7407202544031312
1970-03-31,0.7777741935483872,0.7432201502430402
1970-04-30,0.7941666666666667,0.7472437442922375
1970-05-31,0.6149677419354839,0.7446607158638975
1970-06-30,0.6618333333333334,0.7445361643835616
1970-07-31,0.6945161290322581,0.747283782589483
1970-08-31,0.8000967741935484,0.7544524966858153
1970-09-30,0.8226666666666667,0.7622034703196348
1970-10-31,0.8103548387096774,0.7642248342907645
1970-11-30,0.7626666666666666,0.7665573515981735
1970-12-31,0.9664516129032258,0.7767761378700839
1971-01-31,0.8908064516129033,0.7840229783473266
1971-02-28,0.7495,0.7798362035225049
1971-03-31,0.8349677419354838,0.7810808661069376
1971-04-30,0.6739666666666667,0.7766290410958905
1971-05-31,0.6728387096774193,0.7770121961997348
1971-06-30,0.745,0.78244
1971-07-31,0.7302580645161291,0.7889320371188687
1971-08-31,0.7340000000000001,0.787145293857711
1971-09-30,0.7875,0.7829192694063927
1971-10-31,0.8863870967741936,0.7843802916482545
1971-11-30,0.8593666666666666,0.7904226484018264
1971-12-31,0.8729032258064515,0.79085293857711
1972-01-31,0.855225806451613,0.7836643393725143
1972-02-29,0.8207931034482759,0.7882354274917336
1972-03-31,0.7244838709677419,0.783042775077331
1972-04-30,0.7638,0.7855696803652968
1972-05-31,0.7073225806451613,0.7890844896155546
1972-06-30,0.6499,0.7872756164383562
1972-07-31,0.7034516129032258,0.7798760053026956
1972-08-31,0.7460322580645161,0.7810779496243924
1972-09-30,0.7853,0.7811923287671233
1972-10-31,0.7436774193548387,0.7744568272205038
1972-11-30,0.8780666666666667,0.768362100456621
1972-12-31,1.0069032258064516,0.7762113124171454
1973-01-31,0.9708709677419355,0.7876959787892178
1973-02-28,0.726,0.7850508806262232
1973-03-31,0.7516129032258064,0.7855239063190455
1973-04-30,0.7471,0.7867841095890411
1973-05-31,0.610258064516129,0.7805326557666814
1973-06-30,0.6569666666666667,0.7777521461187215
1973-07-31,0.6658387096774193,0.7773368979231109
1973-08-31,0.731516129032258,0.7731753424657534
1973-09-30,0.8375333333333334,0.7758766210045661
1973-10-31,0.8303870967741935,0.781687140963323
1973-11-30,0.8901666666666667,0.7860112328767123
1973-12-31,0.7336129032258065,0.7739325673884224
1974-01-31,0.9585806451612904,0.7631327441449403
1974-02-28,0.8495,0.770068590998043
1974-03-31,0.8482903225806452,0.7765334511710119
1974-04-30,0.7004666666666667,0.777003196347032
1974-05-31,0.6885161290322581,0.7790781263809102
1974-06-30,0.6641333333333334,0.7810201826484018
1974-07-31,0.7019677419354838,0.7860036235086169
1974-08-31,0.6749354838709678,0.784817057003977
1974-09-30,0.7273333333333334,0.7762215525114156
1974-10-31,0.7449677419354839,0.7671501546619531
1974-11-30,0.8264333333333334,0.7601102283105022
1974-12-31,0.8317096774193549,0.7631834732655767
1975-01-31,0.827483870967742,0.7591623508616879
1975-02-28,0.8683214285714286,0.75691927592955
1975-03-31,0.8150000000000001,0.755334953601414
1975-04-30,0.7101333333333333,0.756736894977169
1975-05-31,0.7173225806451613,0.756752187361909
1975-06-30,0.6657333333333334,0.7598723287671233
1975-07-31,0.6869677419354838,0.7560067167476802
1975-08-31,0.735258064516129,0.7592831639416704
1975-09-30,0.7048333333333333,0.7611875799086758
1975-10-31,0.8803,0.7666706849315068
1975-11-30,0.8670689655172413,0.7757376476145489
1975-12-31,0.7133548387096774,0.7710036235086168
1976-01-31,0.8060322580645161,0.7672260715863898
1976-02-29,0.785888888888889,0.75919299847793
1976-03-31,0.7530416666666667,0.7583084474885845
1976-04-30,0.6807666666666666,0.7465777168949772
1976-05-31,0.5988275862068966,0.7425052432687766
1976-06-30,0.7057931034482758,0.7392393953708077
1976-07-31,0.6919677419354839,0.7410902342023862
1976-08-31,0.6872258064516129,0.7402455148033583
1976-09-30,0.7723,0.7402950684931506
1976-10-31,0.8252903225806452,0.7464624834290765
1976-11-30,0.8952333333333333,0.7455026484018265
1976-12-31,0.8683225806451612,0.7488811312417145
1977-01-31,0.86175,0.7571546575342466
1977-02-28,0.919423076923077,0.7647199157007376
1977-03-31,0.8163870967741935,0.7701034025629695
1977-04-30,0.6996666666666668,0.7699281582952816
1977-05-31,0.7559354838709678,0.7761738400353513
1977-06-30,0.6665,0.7818903196347032
1977-07-31,0.7031612903225806,0.7818790985417587
1977-09-30,0.8370666666666667,0.7898120547945205
1977-10-31,0.8332903225806452,0.7999390190013257
1977-11-30,0.7811,0.8012579908675799
1977-12-31,0.9124516129032259,0.8038007070260715
1978-01-31,0.7894761904761906,0.8009906066536203
1978-02-28,0.9072727272727273,0.7971499377334994
1978-03-31,0.75468,0.796270904109589
1978-04-30,0.7898333333333334,0.7864032876712329
