date,sea_lvl,rolling_mean
1960-02-29,3.0873214285714283,3.0412132093933466
1960-03-31,3.0246451612903225,3.0322454264250998
1960-04-30,3.0396,3.036524657534246
1960-05-31,3.0305000000000004,3.040976438356165
1960-06-30,2.9756666666666667,3.0415064840182646
1960-07-31,2.996741935483871,3.03818488731772
1960-08-31,2.9993548387096776,3.0380790101634996
1960-09-30,2.9637666666666664,3.032288493150685
1960-10-31,3.0222580645161288,3.0263258506407427
1960-11-30,3.1094137931034482,3.029217194142655
1960-12-31,3.097193548387097,3.039077242598321
1961-01-31,3.2018666666666666,3.044554703196347
1961-02-28,3.206928571428571,3.0468261252446185
1961-03-31,3.199483870967742,3.064307821475917
1961-04-30,2.954,3.064496255707762
1961-05-31,3.0141935483870967,3.061107733097658
1961-06-30,3.0415,3.0637382648401825
